"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Parent PID"
"8:33:49.4434947 AM","conhost.exe","3772","RegQueryValue","HKCU\Console\ExtendedEditkeyCustom","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3676","384"
"8:33:49.4435028 AM","conhost.exe","3772","RegQueryValue","HKCU\Console\WordDelimiters","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3676","384"
"8:33:49.4435106 AM","conhost.exe","3772","RegQueryValue","HKCU\Console\TrimLeadingZeros","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3676","384"
"8:33:49.4435179 AM","conhost.exe","3772","RegQueryValue","HKCU\Console\EnableColorSelection","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3676","384"
"8:33:49.4435254 AM","conhost.exe","3772","RegCloseKey","HKCU\Console","SUCCESS","","3676","384"
"8:33:49.4435318 AM","conhost.exe","3772","RegCloseKey","HKCU\Console","SUCCESS","","3676","384"
"8:33:49.4435377 AM","conhost.exe","3772","RegCloseKey","HKCU","SUCCESS","","3676","384"
"8:33:49.4437243 AM","conhost.exe","3772","CreateFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.4437636 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 0, Length: 76, Priority: Normal","3676","384"
"8:33:49.4438173 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 76, Length: 2, Priority: Normal","3676","384"
"8:33:49.4438447 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 386, Length: 4, Priority: Normal","3676","384"
"8:33:49.4438665 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 493, Length: 2, Priority: Normal","3676","384"
"8:33:49.4438879 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 571, Length: 2, Priority: Normal","3676","384"
"8:33:49.4439091 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 661, Length: 4, Priority: Normal","3676","384"
"8:33:49.4439280 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 665, Length: 4, Priority: Normal","3676","384"
"8:33:49.4439495 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 689, Length: 4, Priority: Normal","3676","384"
"8:33:49.4440682 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 693, Length: 4, Priority: Normal","3676","384"
"8:33:49.4440916 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 838, Length: 4, Priority: Normal","3676","384"
"8:33:49.4441138 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 842, Length: 4, Priority: Normal","3676","384"
"8:33:49.4441354 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","Offset: 934, Length: 4, Priority: Normal","3676","384"
"8:33:49.4441488 AM","conhost.exe","3772","CloseFile","C:\Users\IEUser\Desktop\nc.exe - Shortcut.lnk","SUCCESS","","3676","384"
"8:33:49.4443509 AM","conhost.exe","3772","CreateFile","C:\Users\IEUser\Desktop\desktop.ini","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.4443828 AM","conhost.exe","3772","LockFile","C:\Users\IEUser\Desktop\desktop.ini","SUCCESS","Exclusive: False, Offset: 0, Length: 4,294,967,295, Fail Immediately: False","3676","384"
"8:33:49.4443931 AM","conhost.exe","3772","QueryStandardInformationFile","C:\Users\IEUser\Desktop\desktop.ini","SUCCESS","AllocationSize: 288, EndOfFile: 282, NumberOfLinks: 1, DeletePending: False, Directory: False","3676","384"
"8:33:49.4444124 AM","conhost.exe","3772","ReadFile","C:\Users\IEUser\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 282, Priority: Normal","3676","384"
"8:33:49.4444525 AM","conhost.exe","3772","UnlockFileSingle","C:\Users\IEUser\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 4,294,967,295","3676","384"
"8:33:49.4444629 AM","conhost.exe","3772","CloseFile","C:\Users\IEUser\Desktop\desktop.ini","SUCCESS","","3676","384"
"8:33:49.4447869 AM","conhost.exe","3772","CreateFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.6538353 AM","conhost.exe","3772","QueryBasicInformationFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","CreationTime: 11/14/2021 2:04:38 PM, LastAccessTime: 11/14/2021 2:04:38 PM, LastWriteTime: 12/26/2010 1:26:36 PM, ChangeTime: 11/14/2021 2:05:07 PM, FileAttributes: A","3676","384"
"8:33:49.6540745 AM","conhost.exe","3772","CloseFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","","3676","384"
"8:33:49.7345527 AM","conhost.exe","3772","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7347376 AM","conhost.exe","3772","QueryBasicInformationFile","C:\Windows\System32\uxtheme.dll","SUCCESS","CreationTime: 7/13/2009 3:40:46 PM, LastAccessTime: 7/13/2009 3:40:46 PM, LastWriteTime: 7/13/2009 5:16:17 PM, ChangeTime: 9/21/2015 11:13:13 AM, FileAttributes: A","3676","384"
"8:33:49.7347461 AM","conhost.exe","3772","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS","","3676","384"
"8:33:49.7355800 AM","conhost.exe","3772","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7358991 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\System32\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","3676","384"
"8:33:49.7359328 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\System32\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther","3676","384"
"8:33:49.7361199 AM","conhost.exe","3772","Load Image","C:\Windows\System32\uxtheme.dll","SUCCESS","Image Base: 0x73b60000, Image Size: 0x40000","3676","384"
"8:33:49.7361461 AM","conhost.exe","3772","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS","","3676","384"
"8:33:49.7373285 AM","conhost.exe","3772","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\00060101.00060101","NAME NOT FOUND","Length: 532","3676","384"
"8:33:49.7376837 AM","conhost.exe","3772","CreateFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7377142 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY","3676","384"
"8:33:49.7377209 AM","conhost.exe","3772","QueryStandardInformationFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","AllocationSize: 2,945,024, EndOfFile: 2,944,004, NumberOfLinks: 2, DeletePending: False, Directory: False","3676","384"
"8:33:49.7377369 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther","3676","384"
"8:33:49.7377606 AM","conhost.exe","3772","CloseFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","","3676","384"
"8:33:49.7378207 AM","conhost.exe","3772","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeProcessSearchMode","NAME NOT FOUND","Length: 16","3676","384"
"8:33:49.7381531 AM","conhost.exe","3772","CreateFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7381763 AM","conhost.exe","3772","QueryBasicInformationFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","CreationTime: 11/14/2021 2:04:38 PM, LastAccessTime: 11/14/2021 2:04:38 PM, LastWriteTime: 12/26/2010 1:26:36 PM, ChangeTime: 11/14/2021 2:05:07 PM, FileAttributes: A","3676","384"
"8:33:49.7381837 AM","conhost.exe","3772","CloseFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","","3676","384"
"8:33:49.7384745 AM","conhost.exe","3772","CreateFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7384951 AM","conhost.exe","3772","QueryBasicInformationFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","CreationTime: 11/14/2021 2:04:38 PM, LastAccessTime: 11/14/2021 2:04:38 PM, LastWriteTime: 12/26/2010 1:26:36 PM, ChangeTime: 11/14/2021 2:05:07 PM, FileAttributes: A","3676","384"
"8:33:49.7385017 AM","conhost.exe","3772","CloseFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","","3676","384"
"8:33:49.7386661 AM","conhost.exe","3772","CreateFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7386939 AM","conhost.exe","3772","CreateFileMapping","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY","3676","384"
"8:33:49.7387218 AM","conhost.exe","3772","CreateFileMapping","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","SyncType: SyncTypeOther","3676","384"
"8:33:49.7390012 AM","conhost.exe","3772","Load Image","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","Image Base: 0x110000, Image Size: 0xe000","3676","384"
"8:33:49.7390194 AM","conhost.exe","3772","CloseFile","C:\Users\IEUser\Downloads\Setups\netcat-1.11\nc.exe","SUCCESS","","3676","384"
"8:33:49.7391115 AM","conhost.exe","3772","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","3676","384"
"8:33:49.7391323 AM","conhost.exe","3772","RegOpenKey","HKCU\Console","SUCCESS","Desired Access: Read","3676","384"
"8:33:49.7391462 AM","conhost.exe","3772","RegOpenKey","HKCU\Console\nc.exe - Shortcut","NAME NOT FOUND","Desired Access: Read","3676","384"
"8:33:49.7391560 AM","conhost.exe","3772","RegOpenKey","HKCU\Console\nc.exe - Shortcut","NAME NOT FOUND","Desired Access: Read","3676","384"
"8:33:49.7391638 AM","conhost.exe","3772","RegCloseKey","HKCU\Console","SUCCESS","","3676","384"
"8:33:49.7391706 AM","conhost.exe","3772","RegCloseKey","HKCU","SUCCESS","","3676","384"
"8:33:49.7394911 AM","conhost.exe","3772","CreateFile","C:\Windows\Fonts\vgaoem.fon","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7396446 AM","conhost.exe","3772","QueryStandardInformationFile","C:\Windows\Fonts\vgaoem.fon","SUCCESS","AllocationSize: 8,192, EndOfFile: 5,168, NumberOfLinks: 2, DeletePending: False, Directory: False","3676","384"
"8:33:49.7396540 AM","conhost.exe","3772","QueryBasicInformationFile","C:\Windows\Fonts\vgaoem.fon","SUCCESS","CreationTime: 7/13/2009 12:31:02 PM, LastAccessTime: 7/13/2009 12:31:02 PM, LastWriteTime: 6/10/2009 1:26:48 PM, ChangeTime: 9/21/2015 11:12:27 AM, FileAttributes: A","3676","384"
"8:33:49.7396624 AM","conhost.exe","3772","QueryAttributeInformationVolume","C:\Windows\Fonts\vgaoem.fon","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS","3676","384"
"8:33:49.7396745 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\Fonts\vgaoem.fon","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ","3676","384"
"8:33:49.7396803 AM","conhost.exe","3772","QueryStandardInformationFile","C:\Windows\Fonts\vgaoem.fon","SUCCESS","AllocationSize: 8,192, EndOfFile: 5,168, NumberOfLinks: 2, DeletePending: False, Directory: False","3676","384"
"8:33:49.7396946 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\Fonts\vgaoem.fon","SUCCESS","SyncType: SyncTypeOther","3676","384"
"8:33:49.7397101 AM","conhost.exe","3772","QueryNameInformationFile","C:\Windows\Fonts\vgaoem.fon","SUCCESS","Name: \Windows\Fonts\vgaoem.fon","3676","384"
"8:33:49.7397329 AM","conhost.exe","3772","CloseFile","C:\Windows\Fonts\vgaoem.fon","SUCCESS","","3676","384"
"8:33:49.7402337 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read","3676","384"
"8:33:49.7402494 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read","3676","384"
"8:33:49.7402716 AM","conhost.exe","3772","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\en-US","NAME NOT FOUND","Length: 532","3676","384"
"8:33:49.7402792 AM","conhost.exe","3772","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","","3676","384"
"8:33:49.7402882 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read","3676","384"
"8:33:49.7402957 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read","3676","384"
"8:33:49.7403100 AM","conhost.exe","3772","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\en-US","NAME NOT FOUND","Length: 532","3676","384"
"8:33:49.7403159 AM","conhost.exe","3772","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","","3676","384"
"8:33:49.7403791 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale","REPARSE","Desired Access: Read","3676","384"
"8:33:49.7403868 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale","SUCCESS","Desired Access: Read","3676","384"
"8:33:49.7403992 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale\Alternate Sorts","REPARSE","Desired Access: Read","3676","384"
"8:33:49.7404061 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Locale\Alternate Sorts","SUCCESS","Desired Access: Read","3676","384"
"8:33:49.7404174 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Language Groups","REPARSE","Desired Access: Read","3676","384"
"8:33:49.7404245 AM","conhost.exe","3772","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Language Groups","SUCCESS","Desired Access: Read","3676","384"
"8:33:49.7404351 AM","conhost.exe","3772","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Locale\00000409","SUCCESS","Type: REG_SZ, Length: 4, Data: 1","3676","384"
"8:33:49.7404443 AM","conhost.exe","3772","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Language Groups\1","SUCCESS","Type: REG_SZ, Length: 4, Data: 1","3676","384"
"8:33:49.7406876 AM","conhost.exe","3772","CreateFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7409228 AM","conhost.exe","3772","QueryStandardInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","AllocationSize: 36,864, EndOfFile: 36,656, NumberOfLinks: 2, DeletePending: False, Directory: False","3676","384"
"8:33:49.7409331 AM","conhost.exe","3772","QueryBasicInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","CreationTime: 7/13/2009 12:30:59 PM, LastAccessTime: 7/13/2009 12:30:59 PM, LastWriteTime: 6/10/2009 1:26:01 PM, ChangeTime: 9/21/2015 11:12:13 AM, FileAttributes: A","3676","384"
"8:33:49.7409413 AM","conhost.exe","3772","QueryAttributeInformationVolume","C:\Windows\Fonts\dosapp.fon","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS","3676","384"
"8:33:49.7409530 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\Fonts\dosapp.fon","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ","3676","384"
"8:33:49.7409590 AM","conhost.exe","3772","QueryStandardInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","AllocationSize: 36,864, EndOfFile: 36,656, NumberOfLinks: 2, DeletePending: False, Directory: False","3676","384"
"8:33:49.7409741 AM","conhost.exe","3772","CreateFileMapping","C:\Windows\Fonts\dosapp.fon","SUCCESS","SyncType: SyncTypeOther","3676","384"
"8:33:49.7409993 AM","conhost.exe","3772","QueryNameInformationFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","Name: \Windows\Fonts\dosapp.fon","3676","384"
"8:33:49.7410333 AM","conhost.exe","3772","CloseFile","C:\Windows\Fonts\dosapp.fon","SUCCESS","","3676","384"
"8:33:49.7423386 AM","conhost.exe","3772","CreateFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","3676","384"
"8:33:49.7424985 AM","conhost.exe","3772","QueryStandardInformationFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","AllocationSize: 8,192, EndOfFile: 6,336, NumberOfLinks: 2, DeletePending: False, Directory: False","3676","384"
"8:33:49.7425077 AM","conhost.exe","3772","QueryBasicInformationFile","C:\Windows\Fonts\cga40woa.fon","SUCCESS","CreationTime: 7/13/2009 12:30:59 PM, LastAccessTime: 7/13/2009 12:30:59 PM, LastWriteTime: 6/10/2009 1:25:49 PM, ChangeTime: 9/21/2015 11:12:13 AM, FileAttributes: A","3676","384"
"8:33:49.7425156 AM","conhost.exe","3772","QueryAttributeInformationVolume","C:\Windows\Fonts\cga40woa.fon","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS","3676","384"
